0.000,0.000
0.002,0.493
0.004,0.493
0.006,0.493
0.008,0.493
0.010,0.493
0.012,0.493
0.014,0.493
0.016,0.493
0.018,0.493
0.020,0.493
0.022,0.493
0.024,0.483
0.026,0.483
0.028,0.483
0.030,0.483
0.032,0.483
0.034,0.483
0.036,0.483
0.038,0.483
0.040,0.483
0.042,0.483
0.044,0.483
0.046,0.483
0.048,0.493
0.050,0.493
0.052,0.493
0.054,0.493
0.056,0.498
0.058,0.504
0.060,0.509
0.062,0.514
0.064,0.504
0.066,0.504
0.068,0.504
0.070,0.504
0.072,0.504
0.074,0.504
0.076,0.504
0.078,0.504
0.080,0.504
0.082,0.504
0.084,0.504
0.086,0.504
0.088,0.493
0.090,0.493
0.092,0.493
0.094,0.493
0.096,0.504
0.098,0.504
0.100,0.504
0.102,0.504
0.104,0.514
0.106,0.514
0.108,0.514
0.110,0.514
0.112,0.504
0.114,0.504
0.116,0.504
0.118,0.504
0.120,0.504
0.122,0.504
0.124,0.504
0.126,0.504
0.128,0.504
0.130,0.504
0.132,0.504
0.134,0.504
0.136,0.483
0.138,0.483
0.140,0.483
0.142,0.483
0.144,0.483
0.146,0.483
0.148,0.483
0.150,0.483
0.152,0.473
0.154,0.473
0.156,0.473
0.158,0.473
0.160,0.473
0.162,0.473
0.164,0.473
0.166,0.473
0.168,0.473
0.170,0.473
0.172,0.473
0.174,0.473
0.176,0.473
0.178,0.473
0.180,0.473
0.182,0.473
0.184,0.473
0.186,0.473
0.188,0.473
0.190,0.473
0.192,0.473
0.194,0.473
0.196,0.473
0.198,0.473
0.200,0.478
0.202,0.483
0.204,0.488
0.206,0.493
0.208,0.504
0.210,0.504
0.212,0.504
0.214,0.504
0.216,0.524
0.218,0.524
0.220,0.524
0.222,0.524
0.224,0.524
0.226,0.524
0.228,0.524
0.230,0.524
0.232,0.524
0.234,0.524
0.236,0.524
0.238,0.524
0.240,0.524
0.242,0.524
0.244,0.524
0.246,0.524
0.248,0.533
0.250,0.533
0.252,0.533
0.254,0.533
0.256,0.533
0.258,0.533
0.260,0.533
0.262,0.533
0.264,0.533
0.266,0.533
0.268,0.533
0.270,0.533
0.272,0.524
0.274,0.524
0.276,0.524
0.278,0.524
0.280,0.533
0.282,0.533
0.284,0.533
0.286,0.533
0.288,0.524
0.290,0.524
0.292,0.524
0.294,0.524
0.296,0.524
0.298,0.524
0.300,0.524
0.302,0.524
0.304,0.519
0.306,0.514
0.308,0.509
0.310,0.504
0.312,0.514
0.314,0.514
0.316,0.514
0.318,0.514
0.320,0.509
0.322,0.514
0.324,0.519
0.326,0.524
0.328,0.514
0.330,0.514
0.332,0.514
0.334,0.514
0.336,0.524
0.338,0.524
0.340,0.524
0.342,0.524
0.344,0.524
0.346,0.524
0.348,0.524
0.350,0.524
0.352,0.533
0.354,0.533
0.356,0.533
0.358,0.533
0.360,0.524
0.362,0.524
0.364,0.524
0.366,0.524
0.368,0.524
0.370,0.524
0.372,0.524
0.374,0.524
0.376,0.533
0.378,0.533
0.380,0.533
0.382,0.533
0.384,0.524
0.386,0.524
0.388,0.524
0.390,0.524
0.392,0.533
0.394,0.533
0.396,0.533
0.398,0.533
0.400,0.533
0.402,0.533
0.404,0.533
0.406,0.533
0.408,0.533
0.410,0.533
0.412,0.533
0.414,0.533
0.416,0.533
0.418,0.533
0.420,0.533
0.422,0.533
0.424,0.533
0.426,0.533
0.428,0.533
0.430,0.533
0.432,0.514
0.434,0.514
0.436,0.514
0.438,0.514
0.440,0.493
0.442,0.493
0.444,0.493
0.446,0.493
0.448,0.509
0.450,0.514
0.452,0.519
0.454,0.524
0.456,0.524
0.458,0.524
0.460,0.524
0.462,0.524
0.464,0.528
0.466,0.533
0.468,0.538
0.470,0.544
0.472,0.533
0.474,0.533
0.476,0.533
0.478,0.533
0.480,0.524
0.482,0.524
0.484,0.524
0.486,0.524
0.488,0.524
0.490,0.524
0.492,0.524
0.494,0.524
0.496,0.524
0.498,0.524
0.500,0.524
0.502,0.524
0.504,0.524
0.506,0.524
0.508,0.524
0.510,0.524
0.512,0.544
0.514,0.544
0.516,0.544
0.518,0.544
0.520,0.544
0.522,0.544
0.524,0.544
0.526,0.544
0.528,0.538
0.530,0.544
0.532,0.549
0.534,0.554
0.536,0.554
0.538,0.554
0.540,0.554
0.542,0.559
0.544,0.559
0.546,0.554
0.548,0.554
0.550,0.559
0.552,0.544
0.554,0.538
0.556,0.533
0.558,0.528
0.560,0.528
0.562,0.533
0.564,0.533
0.566,0.538
0.568,0.528
0.570,0.528
0.572,0.528
0.574,0.524
0.576,0.524
0.578,0.524
0.580,0.524
0.582,0.524
0.584,0.524
0.586,0.519
0.588,0.519
0.590,0.524
0.592,0.524
0.594,0.519
0.596,0.514
0.598,0.509
0.600,0.533
0.602,0.533
0.604,0.538
0.606,0.549
0.608,0.554
0.610,0.554
0.612,0.554
0.614,0.554
0.616,0.554
0.618,0.554
0.620,0.554
0.622,0.554
0.624,0.549
0.626,0.549
0.628,0.544
0.630,0.538
0.632,0.533
0.634,0.533
0.636,0.533
0.638,0.528
0.640,0.538
0.642,0.544
0.644,0.544
0.646,0.544
0.648,0.533
0.650,0.533
0.652,0.533
0.654,0.533
0.656,0.544
0.658,0.544
0.660,0.544
0.662,0.544
0.664,0.554
0.666,0.554
0.668,0.554
0.670,0.559
0.672,0.549
0.674,0.549
0.676,0.538
0.678,0.538
0.680,0.554
0.682,0.559
0.684,0.554
0.686,0.549
0.688,0.544
0.690,0.528
0.692,0.524
0.694,0.528
0.696,0.519
0.698,0.504
0.700,0.498
0.702,0.457
0.704,0.411
0.706,0.370
0.708,0.324
0.710,0.263
0.712,0.190
0.714,0.144
0.716,0.129
0.718,0.135
0.720,0.129
0.722,0.073
0.724,0.011
0.726,-0.025
0.728,-0.040
0.730,-0.040
0.732,-0.066
0.734,-0.081
0.736,-0.072
0.738,-0.056
0.740,-0.056
0.742,-0.081
0.744,-0.122
0.746,-0.189
0.748,-0.256
0.750,-0.323
0.752,-0.400
0.754,-0.461
0.756,-0.492
0.758,-0.533
0.760,-0.599
0.762,-0.667
0.764,-0.708
0.766,-0.749
0.768,-0.769
0.770,-0.763
0.772,-0.743
0.774,-0.713
0.776,-0.692
0.778,-0.656
0.780,-0.620
0.782,-0.569
0.784,-0.512
0.786,-0.487
0.788,-0.441
0.790,-0.394
0.792,-0.343
0.794,-0.291
0.796,-0.225
0.798,-0.159
0.800,-0.107
0.802,-0.076
0.804,-0.045
0.806,-0.020
0.808,0.001
0.810,0.057
0.812,0.119
0.814,0.185
0.816,0.258
0.818,0.324
0.820,0.375
0.822,0.401
0.824,0.411
0.826,0.442
0.828,0.473
0.830,0.493
0.832,0.528
0.834,0.549
0.836,0.549
0.838,0.538
0.840,0.544
0.842,0.559
0.844,0.559
0.846,0.565
0.848,0.565
0.850,0.574
0.852,0.574
0.854,0.574
0.856,0.574
0.858,0.565
0.860,0.569
0.862,0.569
0.864,0.569
0.866,0.574
0.868,0.574
0.870,0.579
0.872,0.590
0.874,0.595
0.876,0.606
0.878,0.610
0.880,0.606
0.882,0.615
0.884,0.615
0.886,0.615
0.888,0.615
0.890,0.615
0.892,0.610
0.894,0.610
0.896,0.606
0.898,0.615
0.900,0.615
0.902,0.615
0.904,0.615
0.906,0.610
0.908,0.610
0.910,0.610
0.912,0.610
0.914,0.631
0.916,0.631
0.918,0.631
0.920,0.631
0.922,0.631
0.924,0.636
0.926,0.636
0.928,0.636
0.930,0.641
0.932,0.636
0.934,0.636
0.936,0.641
0.938,0.631
0.940,0.631
0.942,0.647
0.944,0.647
0.946,0.647
0.948,0.647
0.950,0.647
0.952,0.652
0.954,0.652
0.956,0.652
0.958,0.661
0.960,0.661
0.962,0.661
0.964,0.667
0.966,0.677
0.968,0.677
0.970,0.693
0.972,0.693
0.974,0.697
0.976,0.697
0.978,0.697
0.980,0.697
0.982,0.702
0.984,0.708
0.986,0.713
0.988,0.713
0.990,0.718
0.992,0.729
0.994,0.718
0.996,0.718
0.998,0.718
1.000,0.723
1.002,0.734
1.004,0.738
1.006,0.743
1.008,0.754
1.010,0.738
1.012,0.743
1.014,0.749
1.016,0.749
1.018,0.759
1.020,0.775
1.022,0.790
1.024,0.800
1.026,0.800
1.028,0.800
1.030,0.800
1.032,0.795
1.034,0.795
1.036,0.805
1.038,0.821
1.040,0.821
1.042,0.821
1.044,0.821
1.046,0.821
1.048,0.825
1.050,0.825
1.052,0.831
1.054,0.836
1.056,0.841
1.058,0.852
1.060,0.852
1.062,0.857
1.064,0.857
1.066,0.857
1.068,0.852
1.070,0.852
1.072,0.846
1.074,0.862
1.076,0.852
1.078,0.857
1.080,0.852
1.082,0.852
1.084,0.846
1.086,0.841
1.088,0.831
1.090,0.825
1.092,0.816
1.094,0.816
1.096,0.805
1.098,0.790
1.100,0.784
1.102,0.770
1.104,0.759
1.106,0.749
1.108,0.738
1.110,0.729
1.112,0.718
1.114,0.723
1.116,0.708
1.118,0.693
1.120,0.693
1.122,0.672
1.124,0.667
1.126,0.656
1.128,0.647
1.130,0.631
1.132,0.615
1.134,0.606
1.136,0.595
1.138,0.574
1.140,0.565
1.142,0.549
1.144,0.549
1.146,0.538
1.148,0.524
1.150,0.519
1.152,0.509
1.154,0.504
1.156,0.498
1.158,0.493
1.160,0.493
1.162,0.493
1.164,0.504
1.166,0.509
1.168,0.504
1.170,0.514
1.172,0.528
1.174,0.538
1.176,0.549
1.178,0.554
1.180,0.554
1.182,0.559
1.184,0.559
1.186,0.569
1.188,0.574
1.190,0.574
1.192,0.579
1.194,0.579
1.196,0.574
1.198,0.569
1.200,0.569
1.202,0.569
1.204,0.574
1.206,0.574
1.208,0.579
1.210,0.565
1.212,0.569
1.214,0.569
1.216,0.569
1.218,0.574
1.220,0.574
1.222,0.574
1.224,0.569
1.226,0.574
1.228,0.574
1.230,0.574
1.232,0.574
1.234,0.569
1.236,0.565
1.238,0.565
1.240,0.569
1.242,0.574
1.244,0.574
1.246,0.574
1.248,0.574
1.250,0.569
1.252,0.569
1.254,0.565
1.256,0.565
1.258,0.559
1.260,0.565
1.262,0.565
1.264,0.565
1.266,0.544
1.268,0.544
1.270,0.549
1.272,0.549
1.274,0.538
1.276,0.538
1.278,0.538
1.280,0.533
1.282,0.528
1.284,0.538
1.286,0.549
1.288,0.549
1.290,0.544
1.292,0.533
1.294,0.533
1.296,0.528
1.298,0.533
1.300,0.533
1.302,0.533
1.304,0.533
1.306,0.538
1.308,0.533
1.310,0.538
1.312,0.538
1.314,0.544
1.316,0.549
1.318,0.554
1.320,0.559
1.322,0.559
1.324,0.559
1.326,0.565
1.328,0.569
1.330,0.569
1.332,0.574
1.334,0.590
1.336,0.585
1.338,0.585
1.340,0.585
1.342,0.579
1.344,0.579
1.346,0.600
1.348,0.600
1.350,0.600
1.352,0.595
1.354,0.600
1.356,0.600
1.358,0.600
1.360,0.600
1.362,0.600
1.364,0.595
1.366,0.595
1.368,0.590
1.370,0.600
1.372,0.595
1.374,0.595
1.376,0.595
1.378,0.579
1.380,0.579
1.382,0.574
1.384,0.569
1.386,0.559
1.388,0.554
1.390,0.554
1.392,0.549
1.394,0.549
1.396,0.554
1.398,0.554
1.400,0.554
1.402,0.544
1.404,0.544
1.406,0.544
1.408,0.549
1.410,0.549
1.412,0.544
1.414,0.544
1.416,0.538
1.418,0.528
1.420,0.528
1.422,0.528
1.424,0.528
1.426,0.524
1.428,0.528
1.430,0.533
1.432,0.533
1.434,0.524
1.436,0.524
1.438,0.519
1.440,0.524
1.442,0.524
1.444,0.524
1.446,0.533
1.448,0.533
1.450,0.538
