0.000,0.000
0.002,0.446
0.004,0.446
0.006,0.446
0.008,0.434
0.010,0.434
0.012,0.434
0.014,0.434
0.016,0.434
0.018,0.434
0.020,0.434
0.022,0.434
0.024,0.434
0.026,0.434
0.028,0.434
0.030,0.434
0.032,0.434
0.034,0.434
0.036,0.434
0.038,0.434
0.040,0.421
0.042,0.421
0.044,0.421
0.046,0.421
0.048,0.421
0.050,0.421
0.052,0.421
0.054,0.421
0.056,0.421
0.058,0.421
0.060,0.421
0.062,0.421
0.064,0.410
0.066,0.410
0.068,0.410
0.070,0.410
0.072,0.397
0.074,0.397
0.076,0.397
0.078,0.397
0.080,0.397
0.082,0.397
0.084,0.397
0.086,0.397
0.088,0.397
0.090,0.397
0.092,0.397
0.094,0.397
0.096,0.397
0.098,0.397
0.100,0.397
0.102,0.397
0.104,0.397
0.106,0.397
0.108,0.397
0.110,0.397
0.112,0.410
0.114,0.410
0.116,0.410
0.118,0.410
0.120,0.410
0.122,0.410
0.124,0.410
0.126,0.410
0.128,0.421
0.130,0.421
0.132,0.421
0.134,0.421
0.136,0.421
0.138,0.421
0.140,0.421
0.142,0.421
0.144,0.427
0.146,0.434
0.148,0.440
0.150,0.446
0.152,0.434
0.154,0.434
0.156,0.434
0.158,0.434
0.160,0.434
0.162,0.434
0.164,0.434
0.166,0.434
0.168,0.434
0.170,0.434
0.172,0.434
0.174,0.434
0.176,0.421
0.178,0.421
0.180,0.421
0.182,0.421
0.184,0.434
0.186,0.434
0.188,0.434
0.190,0.434
0.192,0.434
0.194,0.434
0.196,0.434
0.198,0.434
0.200,0.434
0.202,0.434
0.204,0.434
0.206,0.434
0.208,0.421
0.210,0.421
0.212,0.421
0.214,0.421
0.216,0.410
0.218,0.410
0.220,0.410
0.222,0.410
0.224,0.410
0.226,0.410
0.228,0.410
0.230,0.410
0.232,0.410
0.234,0.410
0.236,0.410
0.238,0.410
0.240,0.421
0.242,0.421
0.244,0.421
0.246,0.421
0.248,0.410
0.250,0.410
0.252,0.410
0.254,0.410
0.256,0.410
0.258,0.410
0.260,0.410
0.262,0.410
0.264,0.410
0.266,0.410
0.268,0.410
0.270,0.410
0.272,0.421
0.274,0.421
0.276,0.421
0.278,0.421
0.280,0.421
0.282,0.421
0.284,0.421
0.286,0.421
0.288,0.421
0.290,0.421
0.292,0.421
0.294,0.421
0.296,0.434
0.298,0.434
0.300,0.434
0.302,0.434
0.304,0.434
0.306,0.434
0.308,0.434
0.310,0.434
0.312,0.434
0.314,0.434
0.316,0.434
0.318,0.434
0.320,0.446
0.322,0.446
0.324,0.446
0.326,0.446
0.328,0.446
0.330,0.446
0.332,0.446
0.334,0.446
0.336,0.434
0.338,0.434
0.340,0.434
0.342,0.434
0.344,0.421
0.346,0.421
0.348,0.421
0.350,0.421
0.352,0.421
0.354,0.421
0.356,0.421
0.358,0.421
0.360,0.421
0.362,0.421
0.364,0.421
0.366,0.421
0.368,0.421
0.370,0.421
0.372,0.421
0.374,0.421
0.376,0.434
0.378,0.434
0.380,0.434
0.382,0.434
0.384,0.434
0.386,0.434
0.388,0.434
0.390,0.434
0.392,0.434
0.394,0.434
0.396,0.434
0.398,0.434
0.400,0.421
0.402,0.421
0.404,0.421
0.406,0.421
0.408,0.434
0.410,0.434
0.412,0.434
0.414,0.434
0.416,0.434
0.418,0.434
0.420,0.434
0.422,0.434
0.424,0.434
0.426,0.434
0.428,0.434
0.430,0.434
0.432,0.440
0.434,0.446
0.436,0.452
0.438,0.459
0.440,0.459
0.442,0.459
0.444,0.459
0.446,0.459
0.448,0.459
0.450,0.459
0.452,0.459
0.454,0.459
0.456,0.459
0.458,0.459
0.460,0.459
0.462,0.459
0.464,0.459
0.466,0.459
0.468,0.459
0.470,0.459
0.472,0.459
0.474,0.459
0.476,0.459
0.478,0.459
0.480,0.446
0.482,0.446
0.484,0.446
0.486,0.446
0.488,0.459
0.490,0.459
0.492,0.459
0.494,0.459
0.496,0.470
0.498,0.470
0.500,0.470
0.502,0.470
0.504,0.459
0.506,0.459
0.508,0.459
0.510,0.459
0.512,0.452
0.514,0.446
0.516,0.440
0.518,0.434
0.520,0.434
0.522,0.434
0.524,0.434
0.526,0.434
0.528,0.434
0.530,0.434
0.532,0.434
0.534,0.434
0.536,0.434
0.538,0.434
0.540,0.434
0.542,0.434
0.544,0.427
0.546,0.427
0.548,0.434
0.550,0.434
0.552,0.427
0.554,0.427
0.556,0.421
0.558,0.421
0.560,0.427
0.562,0.427
0.564,0.427
0.566,0.427
0.568,0.427
0.570,0.427
0.572,0.427
0.574,0.427
0.576,0.440
0.578,0.440
0.580,0.440
0.582,0.440
0.584,0.452
0.586,0.452
